transaction_id,date,product_id,customer_id,quantity,unit_price,discount_pct,net_revenue,unit_cost,total_cost
T000395,2024-02-11,P014,C036,10,260,5.0,2470.0,180,1800
T000396,2024-02-11,P005,C014,1,48,5.0,45.6,32,32
T000397,2024-02-11,P003,C012,6,1250,5.0,7125.0,900,5400
T000398,2024-02-11,P001,C005,3,3200,12.0,8448.0,2400,7200
T000399,2024-02-11,P009,C022,3,600,0.0,1800.0,420,1260
T000400,2024-02-11,P013,C033,1,2900,12.0,2552.0,2100,2100
T000401,2024-02-12,P019,C033,6,230,8.0,1269.6,150,900
T000402,2024-02-12,P006,C006,7,82,10.0,516.6,55,385
T000403,2024-02-12,P013,C024,1,2900,0.0,2900.0,2100,2100
T000404,2024-02-12,P017,C032,1,420,0.0,420.0,340,340
T000405,2024-02-12,P008,C009,1,6200,5.0,5890.0,4200,4200
T000406,2024-02-12,P012,C024,4,5200,12.0,18304.0,3800,15200
T000407,2024-02-13,P011,C010,10,2600,8.0,23920.0,1800,18000
T000408,2024-02-13,P008,C029,10,6200,0.0,62000.0,4200,42000
T000409,2024-02-13,P004,C026,4,340,12.0,1196.8,220,880
T000410,2024-02-13,P011,C003,9,2600,10.0,21060.0,1800,16200
T000411,2024-02-13,P018,C020,3,78,5.0,222.3,62,186
T000412,2024-02-13,P014,C029,14,260,0.0,3640.0,180,2520
T000413,2024-02-13,P011,C027,2,2600,5.0,4940.0,1800,3600
T000414,2024-02-13,P017,C025,3,420,0.0,1260.0,340,1020
T000415,2024-02-13,P011,C034,2,2600,0.0,5200.0,1800,3600
T000416,2024-02-13,P014,C019,6,260,10.0,1404.0,180,1080
T000417,2024-02-14,P002,C034,7,900,5.0,5985.0,650,4550
T000418,2024-02-14,P016,C012,8,2100,5.0,15960.0,1400,11200
T000419,2024-02-14,P019,C019,5,230,0.0,1150.0,150,750
T000420,2024-02-14,P016,C028,1,2100,8.0,1932.0,1400,1400
T000421,2024-02-14,P015,C029,7,520,10.0,3276.0,350,2450
T000422,2024-02-14,P005,C012,4,48,0.0,192.0,32,128
T000423,2024-02-14,P012,C031,5,5200,10.0,23400.0,3800,19000
T000424,2024-02-14,P019,C038,6,230,0.0,1380.0,150,900
T000425,2024-02-14,P001,C036,9,3200,12.0,25344.0,2400,21600
T000426,2024-02-14,P016,C031,4,2100,10.0,7560.0,1400,5600
T000427,2024-02-15,P019,C034,11,230,0.0,2530.0,150,1650
T000428,2024-02-15,P003,C021,8,1250,12.0,8800.0,900,7200
T000429,2024-02-15,P001,C014,14,3200,10.0,40320.0,2400,33600
T000430,2024-02-15,P002,C029,7,900,0.0,6300.0,650,4550
T000431,2024-02-15,P001,C012,2,3200,12.0,5632.0,2400,4800
T000432,2024-02-15,P013,C034,1,2900,12.0,2552.0,2100,2100
T000433,2024-02-15,P001,C038,5,3200,12.0,14080.0,2400,12000
T000434,2024-02-16,P008,C010,2,6200,0.0,12400.0,4200,8400
T000435,2024-02-16,P004,C015,8,340,5.0,2584.0,220,1760
T000436,2024-02-16,P010,C020,2,380,0.0,760.0,260,520
T000437,2024-02-16,P005,C011,5,48,10.0,216.0,32,160
T000438,2024-02-16,P011,C028,10,2600,5.0,24700.0,1800,18000
T000439,2024-02-17,P004,C013,4,340,8.0,1251.2,220,880
T000440,2024-02-17,P020,C025,1,3100,0.0,3100.0,2200,2200
T000441,2024-02-17,P010,C030,5,380,12.0,1672.0,260,1300
T000442,2024-02-17,P002,C021,1,900,0.0,900.0,650,650
T000443,2024-02-17,P003,C006,6,1250,0.0,7500.0,900,5400
T000444,2024-02-17,P017,C005,8,420,12.0,2956.8,340,2720
T000445,2024-02-17,P016,C010,2,2100,0.0,4200.0,1400,2800
T000446,2024-02-17,P001,C024,5,3200,10.0,14400.0,2400,12000
T000447,2024-02-17,P002,C007,8,900,0.0,7200.0,650,5200
T000448,2024-02-17,P009,C003,13,600,0.0,7800.0,420,5460
T000449,2024-02-17,P001,C009,2,3200,8.0,5888.0,2400,4800
T000450,2024-02-17,P018,C033,12,78,10.0,842.4,62,744
T000451,2024-02-18,P012,C010,4,5200,0.0,20800.0,3800,15200
T000452,2024-02-18,P016,C020,8,2100,12.0,14784.0,1400,11200
T000453,2024-02-18,P008,C025,2,6200,0.0,12400.0,4200,8400
T000454,2024-02-18,P016,C015,19,2100,0.0,39900.0,1400,26600
T000455,2024-02-18,P019,C018,10,230,8.0,2116.0,150,1500
T000456,2024-02-19,P015,C005,2,520,5.0,988.0,350,700
T000457,2024-02-19,P010,C018,9,380,5.0,3249.0,260,2340
T000458,2024-02-19,P002,C010,8,900,0.0,7200.0,650,5200
T000459,2024-02-19,P017,C014,5,420,0.0,2100.0,340,1700
T000460,2024-02-19,P005,C017,8,48,8.0,353.28,32,256
T000461,2024-02-19,P014,C033,7,260,0.0,1820.0,180,1260
T000462,2024-02-19,P007,C010,11,1850,12.0,17908.0,1200,13200
T000463,2024-02-19,P008,C005,2,6200,0.0,12400.0,4200,8400
T000464,2024-02-19,P015,C007,3,520,5.0,1482.0,350,1050
T000465,2024-02-19,P004,C012,5,340,8.0,1564.0,220,1100
T000466,2024-02-20,P005,C034,17,48,0.0,816.0,32,544
T000467,2024-02-20,P015,C006,2,520,5.0,988.0,350,700
T000468,2024-02-20,P018,C020,1,78,0.0,78.0,62,62
T000469,2024-02-20,P002,C011,4,900,8.0,3312.0,650,2600
T000470,2024-02-20,P020,C012,5,3100,10.0,13950.0,2200,11000
T000471,2024-02-20,P018,C035,3,78,12.0,205.92,62,186
T000472,2024-02-20,P007,C004,3,1850,0.0,5550.0,1200,3600
T000473,2024-02-20,P018,C030,11,78,5.0,815.1,62,682
T000474,2024-02-21,P010,C014,6,380,12.0,2006.4,260,1560
T000475,2024-02-21,P002,C002,1,900,0.0,900.0,650,650
T000476,2024-02-21,P002,C031,4,900,0.0,3600.0,650,2600
T000477,2024-02-21,P009,C035,3,600,,1800.0,420,1260
T000478,2024-02-21,P006,C036,9,82,8.0,678.96,55,495
T000479,2024-02-21,P003,C014,1,1250,12.0,1100.0,900,900
T000480,2024-02-21,P003,C007,1,1250,10.0,1125.0,900,900
T000481,2024-02-21,P011,C033,1,2600,0.0,2600.0,1800,1800
T000482,2024-02-21,P020,C032,6,3100,5.0,17670.0,2200,13200
T000483,2024-02-21,P001,C034,1,3200,0.0,3200.0,2400,2400
T000484,2024-02-21,P018,C035,7,78,0.0,546.0,62,434
T000485,2024-02-21,P010,C023,4,380,8.0,1398.4,260,1040
T000486,2024-02-22,P004,C008,1,340,0.0,340.0,220,220
T000487,2024-02-22,P006,C012,3,82,10.0,221.4,55,165
T000488,2024-02-22,P005,C037,10,48,0.0,480.0,32,320
T000489,2024-02-23,P005,C028,3,48,0.0,144.0,32,96
T000490,2024-02-23,P010,C013,2,380,12.0,668.8,260,520
T000491,2024-02-23,P006,C027,3,82,10.0,221.4,55,165
T000492,2024-02-23,P012,C022,6,5200,5.0,29640.0,3800,22800
T000493,2024-02-23,P007,C017,5,1850,0.0,9250.0,1200,6000
T000494,2024-02-23,P002,C001,6,900,10.0,4860.0,650,3900
T000495,2024-02-23,P014,C009,7,260,10.0,1638.0,180,1260
T000496,2024-02-24,P013,C031,13,2900,12.0,33176.0,2100,27300
T000497,2024-02-24,P017,C003,2,420,5.0,798.0,340,680
T000498,2024-02-24,P016,C025,3,2100,0.0,6300.0,1400,4200
T000499,2024-02-24,P011,C002,8,2600,0.0,20800.0,1800,14400
T000500,2024-02-24,P008,C021,4,6200,8.0,22816.0,4200,16800
T000501,2024-02-24,P018,C014,8,78,12.0,549.12,62,496
T000502,2024-02-24,P019,C030,13,230,0.0,2990.0,150,1950
T000503,2024-02-24,P015,C004,7,520,5.0,3458.0,350,2450
T000504,2024-02-25,P003,C036,3,1250,0.0,3750.0,900,2700
T000505,2024-02-25,P008,C025,1,6200,10.0,5580.0,4200,4200
T000506,2024-02-25,P002,C012,3,900,0.0,2700.0,650,1950
T000507,2024-02-25,P010,C026,2,380,0.0,760.0,260,520
T000508,2024-02-25,P016,C022,8,2100,10.0,15120.0,1400,11200
T000509,2024-02-25,P014,C022,8,260,0.0,2080.0,180,1440
T000510,2024-02-25,P014,C002,10,260,8.0,2392.0,180,1800
T000511,2024-02-25,P012,C017,8,5200,8.0,38272.0,3800,30400
T000512,2024-02-25,P001,C039,1,3200,5.0,3040.0,2400,2400
T000513,2024-02-25,P001,C002,2,3200,0.0,6400.0,2400,4800
T000514,2024-02-25,P009,C039,6,600,10.0,3240.0,420,2520
T000515,2024-02-26,P003,C014,1,1250,0.0,1250.0,900,900
T000516,2024-02-26,P019,C016,2,230,8.0,423.2,150,300
T000517,2024-02-26,P018,C038,1,78,0.0,78.0,62,62
T000518,2024-02-26,P018,C004,5,78,0.0,390.0,62,310
T000519,2024-02-26,P001,C037,3,3200,12.0,8448.0,2400,7200
T000520,2024-02-26,P009,C008,10,600,0.0,6000.0,420,4200
T000521,2024-02-26,P004,C036,4,340,8.0,1251.2,220,880
T000522,2024-02-26,P020,C016,-1,3100,8.0,5704.0,2200,4400
T000523,2024-02-26,P017,C011,4,420,8.0,1545.6,340,1360
T000524,2024-02-27,P008,C010,2,6200,12.0,10912.0,4200,8400
T000525,2024-02-27,P009,C011,9,600,12.0,4752.0,420,3780
T000526,2024-02-27,P011,C001,1,2600,0.0,2600.0,1800,1800
T000527,2024-02-27,P004,C015,1,340,12.0,299.2,220,220
T000528,2024-02-27,P005,C023,12,48,0.0,576.0,32,384
T000529,2024-02-27,P001,C038,3,3200,12.0,8448.0,2400,7200
T000530,2024-02-27,P007,C032,2,1850,12.0,3256.0,1200,2400
T000531,2024-02-27,P016,C019,5,2100,5.0,9975.0,1400,7000
T000532,2024-02-27,P001,C008,2,3200,12.0,5632.0,2400,4800
T000533,2024-02-28,P004,C010,4,340,5.0,1292.0,220,880
T000534,2024-02-28,P014,C009,2,260,0.0,520.0,180,360
T000535,2024-02-28,P006,C004,4,82,0.0,328.0,55,220
T000536,2024-02-28,P014,C006,7,260,8.0,1674.4,180,1260
T000537,2024-02-28,P011,C008,7,2600,8.0,16744.0,1800,12600
T000538,2024-02-28,P016,C035,6,2100,10.0,11340.0,1400,8400
T000539,2024-02-29,P004,C037,5,340,0.0,1700.0,220,1100
T000540,2024-02-29,P010,C034,4,380,8.0,1398.4,260,1040
T000541,2024-02-29,P009,C020,7,600,0.0,4200.0,420,2940
T000542,2024-02-29,P009,C016,8,600,0.0,4800.0,420,3360
T000543,2024-02-29,P012,C019,10,5200,0.0,52000.0,3800,38000
T000544,2024-03-01,P014,C033,4,260,12.0,915.2,180,720
T000545,2024-03-01,P015,C021,2,520,0.0,1040.0,350,700
T000546,2024-03-01,P020,C002,7,3100,,19096.0,2200,15400
T000547,2024-03-01,P020,C001,8,3100,5.0,23560.0,2200,17600
T000548,2024-03-01,P014,C039,17,260,0.0,4420.0,180,3060
T000549,2024-03-01,P003,C005,1,1250,12.0,1100.0,900,900
T000550,2024-03-01,P016,C027,6,2100,5.0,11970.0,1400,8400
T000551,2024-03-01,P007,C019,9,1850,5.0,15817.5,1200,10800
T000552,2024-03-01,P013,C026,5,2900,12.0,12760.0,2100,10500
T000553,2024-03-01,P001,C036,10,3200,0.0,32000.0,2400,24000
T000554,2024-03-01,P016,C038,1,2100,5.0,1995.0,1400,1400
T000555,2024-03-01,P007,C032,7,1850,10.0,11655.0,1200,8400
T000556,2024-03-01,P010,C027,6,380,8.0,2097.6,260,1560
T000557,2024-03-02,P018,C035,2,78,10.0,140.4,62,124
T000558,2024-03-02,P013,C036,7,2900,8.0,18676.0,2100,14700
T000559,2024-03-02,P011,C032,12,2600,0.0,31200.0,1800,21600
T000560,2024-03-02,P020,C038,18,3100,10.0,50220.0,2200,39600
T000561,2024-03-02,P013,C035,1,2900,12.0,2552.0,2100,2100
T000562,2024-03-02,P018,C001,1,78,0.0,78.0,62,62
T000563,2024-03-02,P013,C017,12,2900,12.0,30624.0,2100,25200
T000564,2024-03-02,P010,C032,2,380,0.0,760.0,260,520
T000565,2024-03-02,P013,C012,8,2900,0.0,23200.0,2100,16800
T000566,2024-03-02,P020,C020,3,3100,8.0,8556.0,2200,6600
T000567,2024-03-02,P016,C009,2,2100,0.0,4200.0,1400,2800
T000568,2024-03-02,P012,C022,14,5200,10.0,65520.0,3800,53200
T000569,2024-03-02,P006,C011,13,82,0.0,1066.0,55,715
T000570,2024-03-03,P003,C010,2,1250,0.0,2500.0,900,1800
T000571,2024-03-03,P004,C010,2,340,0.0,680.0,220,440
T000572,2024-03-03,P008,C002,11,6200,12.0,60016.0,4200,46200
T000573,2024-03-03,P003,C008,8,1250,8.0,9200.0,900,7200
T000574,2024-03-03,P002,C016,2,900,0.0,1800.0,650,1300
T000575,2024-03-03,P013,C036,4,2900,0.0,11600.0,2100,8400
T000576,2024-03-03,P011,C010,21,2600,8.0,50232.0,1800,37800
T000577,2024-03-03,P011,C016,5,2600,12.0,11440.0,1800,9000
T000578,2024-03-03,P010,C006,3,380,5.0,1083.0,260,780
T000579,2024-03-03,P008,C001,4,6200,0.0,24800.0,4200,16800
T000580,2024-03-03,P013,C006,3,2900,0.0,8700.0,2100,6300
T000581,2024-03-04,P006,C022,4,82,8.0,301.76,55,220
T000582,2024-03-04,P019,C013,12,230,5.0,2622.0,150,1800
T000583,2024-03-04,P003,C006,4,1250,0.0,5000.0,900,3600
T000584,2024-03-04,P011,C025,1,2600,8.0,2392.0,1800,1800
T000585,2024-03-04,P001,C039,4,3200,5.0,12160.0,2400,9600
T000586,2024-03-04,P012,C009,5,5200,0.0,26000.0,3800,19000
T000587,2024-03-04,P017,C029,11,420,5.0,4389.0,340,3740
T000588,2024-03-04,P008,C033,4,6200,0.0,24800.0,4200,16800
T000589,2024-03-04,P014,C034,9,260,5.0,2223.0,180,1620
T000590,2024-03-04,P009,C032,2,600,8.0,1104.0,420,840
T000591,2024-03-04,P016,C023,8,2100,5.0,15960.0,1400,11200
T000592,2024-03-04,P020,C031,6,3100,8.0,17112.0,2200,13200
T000593,2024-03-04,P003,C021,4,1250,0.0,5000.0,900,3600
T000594,2024-03-04,P002,C025,1,900,10.0,810.0,650,650
T000595,2024-03-04,P012,C026,5,5200,5.0,24700.0,3800,19000
T000596,2024-03-04,P019,C027,5,230,0.0,1150.0,150,750
T000597,2024-03-04,P014,C018,5,260,8.0,1196.0,180,900
T000598,2024-03-05,P014,C019,1,260,10.0,234.0,180,180
T000599,2024-03-05,P018,C007,15,78,5.0,1111.5,62,930
T000600,2024-03-05,P015,C011,2,520,0.0,1040.0,350,700
T000601,2024-03-05,P018,C026,12,78,5.0,889.2,62,744
T000602,2024-03-05,P004,C001,1,340,0.0,340.0,220,220
T000603,2024-03-05,P018,C015,10,78,0.0,780.0,62,620
T000604,2024-03-05,P018,C027,1,78,12.0,68.64,62,62
T000605,2024-03-05,P019,C025,1,230,10.0,207.0,150,150
T000606,2024-03-05,P019,C038,7,230,5.0,1529.5,150,1050
T000607,2024-03-05,P016,C014,9,2100,12.0,16632.0,1400,12600
T000608,2024-03-05,P010,C023,9,380,10.0,3078.0,260,2340
T000609,2024-03-05,P015,C010,1,520,12.0,457.6,350,350
T000610,2024-03-05,P005,C007,9,48,5.0,410.4,32,288
T000611,2024-03-05,P018,C024,4,78,5.0,296.4,62,248
T000612,2024-03-05,P008,C015,3,6200,0.0,18600.0,4200,12600
T000613,2024-03-05,P010,C030,13,380,0.0,4940.0,260,3380
T000614,2024-03-05,P002,C020,6,900,0.0,5400.0,650,3900
T000615,2024-03-05,P002,C033,4,900,0.0,3600.0,650,2600
T000616,2024-03-05,P006,C010,4,82,0.0,328.0,55,220
T000617,2024-03-05,P008,C002,10,6200,0.0,62000.0,4200,42000
T000618,2024-03-05,P018,C010,4,78,0.0,312.0,62,248
T000619,2024-03-06,P006,C016,9,82,0.0,738.0,55,495
T000620,2024-03-06,P006,C025,15,82,0.0,1230.0,55,825
T000621,2024-03-06,P011,C026,1,2600,0.0,2600.0,1800,1800
T000622,2024-03-06,P009,C022,3,600,0.0,1800.0,420,1260
T000623,2024-03-06,P011,C024,1,2600,0.0,2600.0,1800,1800
T000624,2024-03-06,P017,C039,1,420,5.0,399.0,340,340
T000625,2024-03-06,P008,C009,1,6200,0.0,6200.0,4200,4200
T000626,2024-03-06,P017,C032,16,420,12.0,5913.6,340,5440
T000627,2024-03-07,P009,C005,7,600,5.0,3990.0,420,2940
T000628,2024-03-07,P020,C013,11,3100,0.0,34100.0,2200,24200
T000629,2024-03-07,P010,C036,10,380,0.0,3800.0,260,2600
T000630,2024-03-07,P004,C026,1,340,5.0,323.0,220,220
T000631,2024-03-07,P006,C025,8,82,0.0,656.0,55,440
T000632,2024-03-07,P008,C020,12,6200,0.0,74400.0,4200,50400
T000633,2024-03-07,P019,C004,13,230,12.0,2631.2,150,1950
T000634,2024-03-07,P001,C036,2,3200,8.0,5888.0,2400,4800
T000635,2024-03-07,P008,C039,2,6200,0.0,12400.0,4200,8400
T000636,2024-03-07,P003,C016,7,1250,8.0,8050.0,900,6300
T000637,2024-03-07,P004,C030,7,340,10.0,2142.0,220,1540
T000638,2024-03-07,P013,C006,1,2900,0.0,2900.0,2100,2100
T000639,2024-03-07,P009,C009,1,600,12.0,528.0,420,420
T000640,2024-03-07,P011,C024,6,2600,0.0,15600.0,1800,10800
T000641,2024-03-07,P020,C029,10,3100,12.0,27280.0,2200,22000
T000642,2024-03-07,P010,C028,5,380,10.0,1710.0,260,1300
T000643,2024-03-07,P011,C009,2,2600,5.0,4940.0,1800,3600
T000644,2024-03-07,P006,C010,2,82,0.0,164.0,55,110
T000645,2024-03-07,P016,C013,1,2100,0.0,2100.0,1400,1400
T000646,2024-03-07,P003,C022,8,1250,5.0,9500.0,900,7200
T000647,2024-03-07,P020,C029,10,3100,0.0,31000.0,2200,22000
T000648,2024-03-07,P016,C032,10,2100,0.0,21000.0,1400,14000
T000649,2024-03-07,P010,C006,7,380,0.0,2660.0,260,1820
T000650,2024-03-07,P008,C008,1,6200,12.0,5456.0,4200,4200
T000651,2024-03-07,P016,C030,13,2100,10.0,24570.0,1400,18200
T000652,2024-03-07,P014,C023,2,260,0.0,520.0,180,360
T000653,2024-03-08,P011,C035,9,2600,12.0,20592.0,1800,16200
T000654,2024-03-08,P002,C016,3,900,5.0,2565.0,650,1950
T000655,2024-03-08,P015,C029,11,520,8.0,5262.4,350,3850
T000656,2024-03-08,P012,C006,1,5200,0.0,5200.0,3800,3800
T000657,2024-03-08,P001,C023,2,3200,0.0,6400.0,2400,4800
T000658,2024-03-08,P008,C034,3,6200,10.0,16740.0,4200,12600
T000659,2024-03-08,P007,C028,14,1850,12.0,22792.0,1200,16800
T000660,2024-03-08,P005,C013,1,48,12.0,42.24,32,32
T000661,2024-03-08,P020,C037,3,3100,8.0,8556.0,2200,6600
T000662,2024-03-08,P015,C006,7,520,5.0,3458.0,350,2450
T000663,2024-03-08,P001,C028,17,3200,8.0,50048.0,2400,40800
T000664,2024-03-08,P012,C012,2,5200,10.0,9360.0,3800,7600
T000665,2024-03-08,P011,C005,12,2600,10.0,28080.0,1800,21600
T000666,2024-03-08,P018,C038,10,78,0.0,780.0,62,620
T000667,2024-03-08,P018,C007,3,78,5.0,222.3,62,186
T000668,2024-03-09,P019,C014,20,230,12.0,4048.0,150,3000
T000669,2024-03-09,P010,C035,4,380,8.0,1398.4,260,1040
T000670,2024-03-09,P010,C023,12,380,5.0,4332.0,260,3120
T000671,2024-03-09,P002,C013,5,900,10.0,4050.0,650,3250
T000672,2024-03-09,P002,C030,4,900,0.0,3600.0,650,2600
T000673,2024-03-09,P018,C020,2,78,0.0,156.0,62,124
T000674,2024-03-09,P017,C031,3,420,5.0,1197.0,340,1020
T000675,2024-03-09,P003,C038,17,1250,0.0,21250.0,900,15300
T000676,2024-03-09,P008,C007,1,6200,0.0,6200.0,4200,4200
T000677,2024-03-09,P015,C033,8,520,0.0,4160.0,350,2800
T000678,2024-03-09,P011,C032,5,2600,10.0,11700.0,1800,9000
T000679,2024-03-09,P017,C034,2,420,10.0,756.0,340,680
T000680,2024-03-09,P020,C031,3,3100,12.0,8184.0,2200,6600
T000681,2024-03-10,P015,C012,2,520,8.0,956.8,350,700
T000682,2024-03-10,P010,C033,8,380,0.0,3040.0,260,2080
T000683,2024-03-10,P015,C034,6,520,0.0,3120.0,350,2100
T000684,2024-03-10,P016,C024,6,2100,0.0,12600.0,1400,8400
T000685,2024-03-10,P006,C018,5,82,0.0,410.0,55,275
T000686,2024-03-10,P020,C003,11,3100,8.0,31372.0,2200,24200
T000687,2024-03-10,P004,C019,3,340,12.0,897.6,220,660
T000688,2024-03-10,P005,C023,7,48,0.0,336.0,32,224
T000689,2024-03-10,P008,C002,9,6200,0.0,55800.0,4200,37800
T000690,2024-03-10,P010,C039,3,380,0.0,1140.0,260,780
T000691,2024-03-10,P014,C031,3,260,8.0,717.6,180,540
T000692,2024-03-10,P019,C011,5,230,10.0,1035.0,150,750
T000693,2024-03-10,P013,C021,3,2900,0.0,8700.0,2100,6300
T000694,2024-03-10,P010,C035,18,380,0.0,6840.0,260,4680
T000695,2024-03-10,P011,C036,5,2600,0.0,13000.0,1800,9000
T000696,2024-03-10,P011,C039,2,2600,12.0,4576.0,1800,3600
T000697,2024-03-10,P009,C004,1,600,,600.0,420,420
T000698,2024-03-10,P015,C001,5,520,0.0,2600.0,350,1750
T000699,2024-03-10,P002,C032,8,900,0.0,7200.0,650,5200
T000700,2024-03-10,P016,C019,9,2100,0.0,18900.0,1400,12600
T000701,2024-03-10,P002,C006,9,900,5.0,7695.0,650,5850
T000702,2024-03-10,P019,C011,12,230,8.0,2539.2,150,1800
T000703,2024-03-10,P019,C037,7,230,0.0,1610.0,150,1050
T000704,2024-03-10,P006,C002,10,82,12.0,721.6,55,550
T000705,2024-03-11,P005,C028,5,48,12.0,211.2,32,160
T000706,2024-03-11,P005,C034,6,48,12.0,253.44,32,192
T000707,2024-03-11,P008,C017,4,6200,5.0,23560.0,4200,16800
T000708,2024-03-11,P011,C003,5,2600,8.0,11960.0,1800,9000
T000709,2024-03-11,P005,C014,5,48,5.0,228.0,32,160
T000710,2024-03-11,P011,C034,2,2600,12.0,4576.0,1800,3600
T000711,2024-03-11,P012,C022,2,5200,0.0,10400.0,3800,7600
T000712,2024-03-11,P011,C003,1,2600,0.0,2600.0,1800,1800
T000713,2024-03-11,P015,C008,7,520,8.0,3348.8,350,2450
T000714,2024-03-11,P014,C018,2,260,10.0,468.0,180,360
T000715,2024-03-11,P004,C038,3,340,5.0,969.0,220,660
T000716,2024-03-12,P013,C009,6,2900,0.0,17400.0,2100,12600
T000717,2024-03-12,P006,C028,4,82,0.0,328.0,55,220
T000718,2024-03-12,P015,C034,4,520,0.0,2080.0,350,1400
T000719,2024-03-12,P009,C005,4,600,0.0,2400.0,420,1680
T000720,2024-03-12,P012,C015,2,5200,0.0,10400.0,3800,7600
T000721,2024-03-12,P001,C002,2,3200,0.0,6400.0,2400,4800
T000722,2024-03-12,P020,C016,8,3100,5.0,23560.0,2200,17600
T000723,2024-03-12,P008,C008,8,6200,5.0,47120.0,4200,33600
T000724,2024-03-12,P018,C009,7,78,0.0,546.0,62,434
T000725,2024-03-12,P012,C003,1,5200,0.0,5200.0,3800,3800
T000726,2024-03-12,P009,C012,1,600,0.0,600.0,420,420
T000727,2024-03-12,P014,C029,3,260,0.0,780.0,180,540
T000728,2024-03-12,P017,C002,5,420,0.0,2100.0,340,1700
T000729,2024-03-12,P014,C032,10,260,0.0,2600.0,180,1800
T000730,2024-03-12,P016,C009,3,2100,8.0,5796.0,1400,4200
T000731,2024-03-12,P013,C001,3,2900,12.0,7656.0,2100,6300
T000732,2024-03-12,P019,C013,7,230,8.0,1481.2,150,1050
T000733,2024-03-13,P012,C032,4,5200,0.0,20800.0,3800,15200
T000734,2024-03-13,P018,C017,7,78,5.0,518.7,62,434
T000735,2024-03-13,P017,C025,19,420,0.0,7980.0,340,6460
T000736,2024-03-13,P015,C021,1,520,10.0,468.0,350,350
T000737,2024-03-13,P003,C020,3,1250,5.0,3562.5,900,2700
T000738,2024-03-13,P015,C040,1,520,12.0,457.6,350,350
T000739,2024-03-13,P006,C037,3,82,0.0,246.0,55,165
T000740,2024-03-13,P003,C006,3,1250,12.0,3300.0,900,2700
T000741,2024-03-14,P007,C028,1,1850,0.0,1850.0,1200,1200
T000742,2024-03-14,P013,C010,6,2900,0.0,17400.0,2100,12600
T000743,2024-03-14,P013,C038,2,2900,0.0,5800.0,2100,4200
T000744,2024-03-14,P017,C012,10,420,0.0,4200.0,340,3400
T000745,2024-03-14,P011,C005,9,2600,8.0,21528.0,1800,16200
T000746,2024-03-14,P018,C007,14,78,0.0,1092.0,62,868
T000747,2024-03-14,P014,C039,5,260,12.0,1144.0,180,900
T000748,2024-03-14,P008,C001,3,6200,0.0,18600.0,4200,12600
T000749,2024-03-14,P019,C021,-1,230,10.0,828.0,150,600
T000750,2024-03-14,P012,C004,3,5200,8.0,14352.0,3800,11400
T000751,2024-03-14,P020,C026,1,3100,0.0,3100.0,2200,2200
T000752,2024-03-14,P020,C038,2,3100,5.0,5890.0,2200,4400
T000753,2024-03-14,P015,C006,8,520,12.0,3660.8,350,2800
T000754,2024-03-14,P001,C009,10,3200,0.0,32000.0,2400,24000
T000755,2024-03-14,P003,C002,3,1250,0.0,3750.0,900,2700
T000756,2024-03-15,P016,C015,3,2100,12.0,5544.0,1400,4200
T000757,2024-03-15,P014,C017,4,260,8.0,956.8,180,720
T000758,2024-03-15,P017,C010,9,420,,3326.4,340,3060
T000759,2024-03-15,P017,C036,7,420,5.0,2793.0,340,2380
T000760,2024-03-15,P004,C030,3,340,5.0,969.0,220,660
T000761,2024-03-15,P004,C037,5,340,0.0,1700.0,220,1100
T000762,2024-03-15,P004,C037,2,340,0.0,680.0,220,440
T000763,2024-03-15,P014,C018,1,260,5.0,247.0,180,180
T000764,2024-03-15,P011,C023,9,2600,0.0,23400.0,1800,16200
T000765,2024-03-16,P018,C014,4,78,10.0,280.8,62,248
T000766,2024-03-16,P002,C028,3,900,0.0,2700.0,650,1950
T000767,2024-03-16,P005,C039,1,48,0.0,48.0,32,32
T000768,2024-03-16,P011,C026,14,2600,0.0,36400.0,1800,25200
T000769,2024-03-16,P012,C022,4,5200,0.0,20800.0,3800,15200
T000770,2024-03-16,P012,C024,2,5200,5.0,9880.0,3800,7600
T000771,2024-03-16,P001,C024,8,3200,0.0,25600.0,2400,19200
T000772,2024-03-16,P014,C035,2,260,12.0,457.6,180,360
T000773,2024-03-16,P002,C004,5,900,8.0,4140.0,650,3250
T000774,2024-03-16,P014,C016,2,260,0.0,520.0,180,360
T000775,2024-03-16,P010,C018,5,380,0.0,1900.0,260,1300
T000776,2024-03-16,P019,C037,4,230,10.0,828.0,150,600
T000777,2024-03-16,P016,C009,3,2100,0.0,6300.0,1400,4200
T000778,2024-03-16,P007,C002,3,1850,12.0,4884.0,1200,3600
T000779,2024-03-16,P001,C026,5,3200,0.0,16000.0,2400,12000
T000780,2024-03-16,P016,C010,4,2100,10.0,7560.0,1400,5600
T000781,2024-03-16,P013,C038,3,2900,0.0,8700.0,2100,6300
T000782,2024-03-16,P017,C023,1,420,0.0,420.0,340,340
T000783,2024-03-17,P010,C005,2,380,10.0,684.0,260,520
T000784,2024-03-17,P005,C031,6,48,12.0,253.44,32,192
T000785,2024-03-17,P014,C025,10,260,12.0,2288.0,180,1800
T000786,2024-03-17,P012,C014,14,5200,8.0,66976.0,3800,53200
T000787,2024-03-17,P015,C002,1,520,12.0,457.6,350,350
T000788,2024-03-17,P005,C035,5,48,8.0,220.8,32,160
T000789,2024-03-17,P005,C034,5,48,0.0,240.0,32,160
